Author,Title,Genre,Subgenre,Act,Speech,Verse,Character,Type,Gender,Text,Syllables,Ambiguous,Nuclei,Assonance,Consonance,Rhythm
Lope,Auto del pan y el palo,Auto sacramental,ø,0,35,168,REY,,X,Esta es la primer señal,8,0,eEaiEeA,a,ɲal,-+--+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,35,169,REY,,X,del que ha de ser mi soldado.,8,0,eAeEioAo,ao,dado,-+-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,35,170,REY,,X,"Muy bien lo habéis acordado,",8,0,UEaEaoAo,ao,dado,++-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,35,171,REY,,X,que es mi estandarte real.,8,1,EeaAeeA,a,al,+--+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,36,172,SENTIDOS,,M,"Como pan blanco sois vos,",8,0,ooAAoOO,o,bos,--++-++
Lope,Auto del pan y el palo,Auto sacramental,ø,0,36,173,SENTIDOS,,M,trujimos el leño santo,8,0,uIoeEoAo,ao,santo,-+--+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,36,174,SENTIDOS,,M,en que el pueblo ingrato tanto,8,0,eeEiAoAo,ao,tanto,--+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,36,175,SENTIDOS,,M,"os atravesó, mi Dios.",8,0,oaaeOiO,o,djos,----+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,37,176,REY,,X,"Ya, potencias y sentidos,",8,0,AoEaieIo,io,tidos,+-+---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,37,177,REY,,X,"hidalgos y labradores,",8,0,iAoiaaOe,oe,doɾes,-+----+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,37,178,REY,,X,celebrad gloria y amores.,8,1,eeAOaaOe,oe,moɾes,--++--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,38,179,ESPOSA,,F,Todos están encendidos,8,0,OoeAeeIo,io,didos,+--+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,38,180,ESPOSA,,F,en vuestro divino amor.,8,0,eEoiIaO,o,moɾ,-+--+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,39,181,REY,,X,"Esposa, bien me lo deben.",8,0,eOaEeoEe,ee,deben,-+-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,40,182,REGOCIJO,,M,"Habla, pues todos se atreven.",8,0,AaeOoaEe,ee,tɾeben,+--+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,183,BUEN AÑO,,M,"El Buen Año soy, señor.",8,0,eEAoOeO,o,ɲoɾ,-++-+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,184,BUEN AÑO,,M,Y ansí vengo de rodillas,8,0,aIEoeoIa,ia,diʎas,-++---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,185,BUEN AÑO,,M,"a deciros: Padre nuestro,",8,0,aeIoAeEo,eo,nwestɾo,--+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,186,BUEN AÑO,,M,"luz, guía, amparo y maestro,",8,1,UIaAiaEo,eo,estɾo,++-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,187,BUEN AÑO,,M,Rey de inmensas maravillas.,8,0,EiEaaaIa,ia,biʎas,+-+---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,188,BUEN AÑO,,M,"Vos, que en los cielos estáis,",8,0,oeoEoeA,a,tajs,---+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,189,BUEN AÑO,,M,santifique siempre el hombre,8,0,aiIeEeOe,oe,ombɾe,--+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,190,BUEN AÑO,,M,vuestro soberano nombre,8,0,EooeAoOe,oe,nombɾe,+---+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,191,BUEN AÑO,,M,y obedecido seáis.,8,1,oeeIoeA,a,ajs,---+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,192,BUEN AÑO,,M,Como en el cielo en la tierra,8,0,oeeEeaEa,ea,tjera,---+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,193,BUEN AÑO,,M,"vuestra voluntad se haga,",8,0,EaouAeAa,aa,aga,+---+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,194,BUEN AÑO,,M,pues que tan divina paga,8,0,eeAiIaAa,aa,paga,--+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,195,BUEN AÑO,,M,tal premio y tal gloria encierra.,8,0,AEiAOeEa,ea,θjera,++-++-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,196,BUEN AÑO,,M,Si yo he de ser el Buen Año,8,0,iEeEeEAo,ao,aɲo,-+-+-++-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,197,BUEN AÑO,,M,"dadme vuestro pan, Señor,",8,0,AeEoAeO,o,ɲoɾ,+-+-+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,198,BUEN AÑO,,M,porque no tenga temor,8,0,oeOEaeO,o,moɾ,--++--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,199,BUEN AÑO,,M,a ningún futuro daño.,8,0,aiuuUoAo,ao,daɲo,----+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,200,BUEN AÑO,,M,"Dadme aquel divino Pan,",8,0,AaEiIoA,a,pan,+-+-+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,201,BUEN AÑO,,M,"maná de más alta esfera,",8,0,aAeAAeEa,ea,feɾa,-+-++-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,202,BUEN AÑO,,M,que nos quite la dentera,8,0,eoIeaeEa,ea,teɾa,--+---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,203,BUEN AÑO,,M,de las manzanas de Adán.,8,0,eaaAaaA,a,dan,---+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,204,BUEN AÑO,,M,"Y perdónanos, Señor,",8,0,ieOaoeO,o,ɲoɾ,--+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,205,BUEN AÑO,,M,muchas deudas que tenemos,8,0,uaEaeeEo,eo,nemos,--+---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,206,BUEN AÑO,,M,de años caros con que habemos,8,0,AoAooaEo,eo,bemos,+-+---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,207,BUEN AÑO,,M,empeñado nuestro error.,8,0,eeAoEeO,o,roɾ,--+-+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,208,BUEN AÑO,,M,"Que, puesto que esto ha de ser",8,0,eEoeAeE,e,seɾ,-+--+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,209,BUEN AÑO,,M,"perdonando a los deudores,",8,0,eoAaoeOe,oe,doɾes,--+---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,210,BUEN AÑO,,M,daremos de mil amores,8,0,aEoeIaOe,oe,moɾes,-+--+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,211,BUEN AÑO,,M,el perdón que es menester.,8,0,eeOEeeE,e,teɾ,--++--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,212,BUEN AÑO,,M,Que a fe que está bien trazado,8,0,aEeAEaAo,ao,θado,-+-++-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,213,BUEN AÑO,,M,para que el hombre repare,8,0,aaeOeeAe,ae,paɾe,---+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,214,BUEN AÑO,,M,"que, cuando no perdonare,",8,0,eaoOeoAe,ae,naɾe,---+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,215,BUEN AÑO,,M,no pueda ser perdonado.,8,0,OEaEeoAo,ao,nado,++-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,216,BUEN AÑO,,M,Pero líbranos de mal,8,0,eoIaoeA,a,mal,--+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,217,BUEN AÑO,,M,"ya que venís a aldea,",8,0,AeeIaaEa,ea,dea,+--+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,218,BUEN AÑO,,M,que muy norabuena sea,8,0,eUoaEaEa,ea,sea,-+--+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,41,219,BUEN AÑO,,M,pues sois bien tan celestial.,8,0,eOEAeeA,a,tjal,-+++--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,42,220,REGOCIJO,,M,"¡Válgate, Dios, por Buen Año!",8,0,AaeOoEAo,ao,aɲo,+--+-++-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,42,221,REGOCIJO,,M,No dijera Cicerón,8,0,OiEaieO,o,ɾon,+-+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,42,222,REGOCIJO,,M,tan elegante oración.,8,0,AeeAoaO,o,θjon,+--+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,42,223,REGOCIJO,,M,"A la fe, si no me engaño,",8,0,aaEiOeAo,ao,gaɲo,--+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,42,224,REGOCIJO,,M,que os habemos de crear,8,1,oaEoeeA,a,aɾ,--+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,42,225,REGOCIJO,,M,otra vez Embajador.,8,0,oaEeaaO,o,doɾ,--+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,43,226,BUEN AÑO,,M,"Regocijo, labrador",8,0,eoIoaaO,o,doɾ,--+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,43,227,BUEN AÑO,,M,"deste dichoso lugar,",8,0,EeiOouA,a,gaɾ,+--+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,43,228,BUEN AÑO,,M,¿no ves que aquesta oración,8,0,OEaeoaO,o,θjon,++----+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,43,229,BUEN AÑO,,M,la escribió el Esposo mismo,8,0,eieeOoIo,io,mismo,----+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,43,230,BUEN AÑO,,M,que es profundísimo abismo,8,0,EouIiaIo,io,bismo,+--+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,43,231,BUEN AÑO,,M,de divina erudición?,8,0,eiIeuiO,o,θjon,--+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,44,232,REGOCIJO,,M,¿Luego has aprendido del?,8,0,EAaeIoE,e,del,++--+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,46,233,BUEN AÑO y REGOCIJO,,M,Él la dijo. Pues si es suya,8,0,eaIoeEUa,ua,suya,--+--++-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,46,234,REGOCIJO,,M,al mismo Dios se atribuya.,8,0,aIoOaiUa,ua,buya,-+-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,46,235,REGOCIJO,,M,¿Y en qué la escribió? ¿En papel?,8,0,eEeieaE,e,pel,-+----+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,47,236,BUEN AÑO,,M,Y en los mismos corazones.,8,0,eoIooaOe,oe,θones,--+---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,48,237,REGOCIJO,,M,"Pues lo que es de Dios, Buen Año,",8,0,eoEeOEAo,ao,aɲo,--+-+++-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,49,238,REGOCIJO y BUEN AÑO,,M,"dadlo a Dios. No ha sido engaño,",8,0,AaOAIeAo,ao,gaɲo,+-+++-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,49,239,BUEN AÑO,,M,porque tales oraciones,8,0,oeAeoaOe,oe,θjones,--+---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,49,240,BUEN AÑO,,M,"las hizo Dios por el hombre,",8,0,aIoOoeOe,oe,ombɾe,-+-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,49,241,BUEN AÑO,,M,que con ellas pide a Dios.,8,0,eoeaIaO,o,djos,----+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,50,242,REGOCIJO,,M,Pues alabemos los dos,8,0,eaaEooO,o,dos,---+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,50,243,REGOCIJO,,M,eternamente su nombre.,8,0,eEaEeuOe,oe,nombɾe,-+-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,51,244,ESPOSA,,F,"Señor mío, y mi querido",8,1,eOIiieIo,io,ɾido,-++---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,51,245,ESPOSA,,F,"Padre y dulcísimo Esposo,",8,0,AiuIieOo,oo,poso,+--+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,51,246,ESPOSA,,F,"dadnos este pan glorioso,",8,0,AoEeAoOo,oo,ɾjoso,+-+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,51,247,ESPOSA,,F,que yo también os lo pido,8,0,eoaEooIo,io,pido,---+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,51,248,ESPOSA,,F,este pan de eterna vida,8,0,EeAeEaIa,ia,bida,+-+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,51,249,ESPOSA,,F,de tierra y cielo sustento.,8,0,eEiEouEo,eo,tento,-+-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,51,250,ESPOSA,,F,Este divino alimento,8,0,EeiIaiEo,eo,mento,+--+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,51,251,ESPOSA,,F,donde Dios a Dios convida.,8,0,oeOaOoIa,ia,bida,--+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,51,252,ESPOSA,,F,Hoy que venís al aldea,8,0,OeeIaaEa,ea,dea,+--+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,51,253,ESPOSA,,F,haced a todos merced.,8,0,aEaooeE,e,θed,-+----+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,254,REY,,X,"El hacérosla, creed,",8,0,eaEoaeE,e,ed,--+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,255,REY,,X,que es lo más que el Rey desea.,8,1,EoAeEeEa,ea,sea,+-+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,256,REY,,X,Daré pan a los sentidos,8,0,aEAaoeIo,io,tidos,-++---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,257,REY,,X,aunque tan groseros son,8,0,aeAoEoO,o,son,--+-+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,258,REY,,X,que los pone en confusión;,8,0,eoOeouO,o,sjon,--+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,259,REY,,X,"y, a no ser por los oídos,",8,1,aOEoooIo,io,idos,-++---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,260,REY,,X,"a quien deben esta fe,",8,0,aeEeEaE,e,fe,--+-+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,261,REY,,X,pensarán que el pan es pan,8,0,eaAeAEA,a,pan,--+-+++
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,262,REY,,X,"donde accidentes están,",8,0,oaiEeeA,a,tan,---+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,263,REY,,X,supuesto que el pan se ve,8,0,uEoeAeE,e,be,-+--+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,264,REY,,X,yo tengo palabra dada,8,0,oEoaAaAa,aa,dada,-+--+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,265,REY,,X,que este pan no hay de faltar,8,0,EeAAeaA,a,taɾ,+-++--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,52,266,REY,,X,en las bodas de mi altar.,8,0,eaOaeaA,a,taɾ,--+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,53,267,REGOCIJO,,M,"¿Qué más queréis, desposada?",8,0,EAeEeoAa,aa,sada,++-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,53,268,REGOCIJO,,M,"¿Ni vos, amigo Buen Año?",8,0,ioaIoEAo,ao,aɲo,---+-++-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,54,269,ESPOSA,,F,Inmensas gracias os doy.,8,0,iEaAaoO,o,doy,-+-+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,55,270,BUEN AÑO,,M,A la fe contento estoy.,8,0,aaEoEeO,o,toy,--+-+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,55,271,BUEN AÑO,,M,Ya ¿qué puede hacerme daño?,8,0,AEEaEeAo,ao,daɲo,+++-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,55,272,BUEN AÑO,,M,Pan tengo para años mil,8,0,AEoaAoI,i,mil,++--+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,56,273,BUEN AÑO y REY,,MX,llueva o no llueva. Bastó,8,0,EoOEaaO,o,to,+-++--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,56,274,REY,,X,aquella vez que llovió,8,0,aEaEeoO,o,bjo,-+-+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,56,275,REY,,X,sangre de Cristo en abril.,8,0,AeeIeaI,i,bɾil,+--+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,57,276,BUEN AÑO,,M,Desde entonces a la fe,8,0,eeOeaaE,e,fe,--+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,57,277,BUEN AÑO,,M,soy Buen Año por mil años.,8,0,OEAooIAo,ao,aɲos,+++--++-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,58,278,REGOCIJO,,M,Hoy que cesan nuestros daños,8,0,OeEaEoAo,ao,daɲos,+-+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,58,279,REGOCIJO,,M,"contenta la tierra esté,",8,0,oEaaEeE,e,te,-+--+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,58,280,REGOCIJO,,M,mas pedid vino también.,8,0,AeIIoaE,e,bjen,+-++--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,59,281,BUEN AÑO,,M,El que dio pan dará vino,8,0,eeOAaAIo,io,bino,--++-++-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,59,282,BUEN AÑO,,M,mejor que el de architeclino,8,0,eOeaieIo,io,klino,-+----+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,59,283,BUEN AÑO,,M,que sabe pisarlo bien.,8,0,eAeiAoE,e,bjen,-+--+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,60,284,ESPOSA,,F,"Sí, porque sobre el lagar,",8,0,IoeoeaA,a,gaɾ,+-----+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,60,285,ESPOSA,,F,dice que pisó el profeta.,8,0,IeeieoEa,ea,feta,+-----+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,61,286,REY,,X,"Sí, esposa hermosa y discreta,",8,0,IOeOiiEa,ea,kɾeta,++-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,61,287,REY,,X,vamos a mi sacro altar,8,0,AoaiAaA,a,taɾ,+---+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,61,288,REY,,X,que es tálamo desta boda.,8,0,EAaoEaOa,oa,boda,++--+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,63,289,ESPOSA y BUEN AÑO,,FM,"Indigna soy. Ea, caminad.",9,0,iIaOaaiA,a,nad,-+-+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,63,290,BUEN AÑO,,M,La aldea regocijad.,8,1,aEaeoiA,a,xad,-+----+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,63,291,BUEN AÑO,,M,"Baile, salte y brinque toda.",8,0,AeAiIeOa,oa,toda,+-+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,64,292,MÚSICOS,,M,A las bodas del Cordero,8,0,aaOaeoEo,eo,deɾo,--+---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,64,293,MÚSICOS,,M,"venid, alma, pues os dan",8,0,eIAaeoA,a,dan,-++---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,64,294,MÚSICOS,,M,"Esposo y galán,",7,0,eOoiaA,a,lan,-+---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,64,295,MÚSICOS,,M,y un pan en la boda,7,0,iUAeaOa,oa,boda,-++--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,64,296,MÚSICOS,,M,"con que seréis cielo toda,",8,1,oeEiEoOa,oa,toda,--+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,64,297,MÚSICOS,,M,y cielo y tierra dirán,8,0,iEiEaiA,a,ɾan,-+-+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,64,298,MÚSICOS,,M,viva la gloria del blanco pan.,11,1,IaaOiaeAoA,a,pan,+--+---+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,65,299,ESPOSA,,F,"Pues señor, ¿cómo te quedas?",8,0,eeOOoeEa,ea,kedas,--++--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,66,300,REY,,X,"Esposa, contigo voy.",8,0,eOaoioO,o,boy,-+----+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,66,301,REY,,X,Porque donde quiera estoy.,8,0,oeoeEeO,o,toy,----+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,67,302,ESPOSA,,F,Suplícote me concedas,8,0,uIoeeoEa,ea,θedas,-+----+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,67,303,ESPOSA,,F,que te vea en esta boda.,8,1,eeEeEaOa,oa,boda,--+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,68,304,REY,,X,"Cuando en pan me doy, la fe,",8,0,aeAeOaE,e,fe,--+-+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,68,305,REY,,X,"que no la vista, me ve;",8,0,eOaIaeE,e,be,-+-+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,68,306,REY,,X,y en esto consiste toda.,8,0,eeooIeOa,oa,toda,----+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,68,307,REY,,X,Porque es la fe una sustancia,8,0,oEaUauAa,aa,tanθja,-+-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,68,308,REY,,X,"de las cosas que se esperan,",8,0,eaOaeeEa,ea,peɾan,--+---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,68,309,REY,,X,"no siéndolo si se vieran,",8,0,OEooieEa,ea,bjeɾan,++----+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,68,310,REY,,X,que en eso está la importancia.,8,0,eeeAioAa,aa,tanθja,---+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,68,311,REY,,X,"Ve, Esposa, que, si me ves,",8,0,eOaeieE,e,bes,-+----+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,68,312,REY,,X,el mérito perderás.,8,0,eEioeeA,a,ɾas,-+----+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,69,313,ESPOSA,,F,Creo que en el pan estás.,8,1,EoeeAeA,a,tas,+---+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,314,REY,,X,Pues tú me verás después.,8,0,eUeeAeE,e,pwes,-+--+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,315,REY,,X,En tantas partes estoy,8,0,eAaAeeO,o,toy,-+-+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,316,REY,,X,cuantas veces soy llamado.,8,0,AaEeOaAo,ao,mado,+-+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,317,REY,,X,"Cual me he dado, me he quedado,",8,0,aEAoEeAo,ao,dado,-++-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,318,REY,,X,y siempre aquel mismo soy.,8,0,iEaEioO,o,soy,-+-+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,319,REY,,X,"Allí estoy, sin exceder",8,0,aIOieeE,e,deɾ,-++---+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,320,REY,,X,los términos de la forma,8,0,oEioeaOa,oa,foɾma,-+----+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,321,REY,,X,y la cantidad conforma,8,0,iaaiAoOa,oa,foɾma,----+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,322,REY,,X,de mi divino poder,8,0,eiiIooE,e,deɾ,---+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,323,REY,,X,con la que tuve en la cruz,8,0,oaeUeaU,u,kɾuθ,---+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,324,REY,,X,y como estoy en el cielo.,8,0,ioeOeeEo,eo,θjelo,---+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,325,REY,,X,"Y, puesto que en todo el suelo",8,0,iEoeoeEo,eo,swelo,-+----+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,326,REY,,X,este pan de vida y luz,8,0,EeAeIiU,u,luθ,+-+-+-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,327,REY,,X,"le consagre en tantas partes,",8,0,eoAeAaAe,ae,paɾtes,--+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,70,328,REY,,X,no se aumenta el cuerpo mío.,8,1,OaEeEoIo,io,mio,+-+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,71,329,ESPOSA,,F,"Adoro, creo y confío;",8,1,aOoEioIo,io,fio,-+-+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,71,330,ESPOSA,,F,"pero, señor, no te apartes",8,0,eoeOOaAe,ae,paɾtes,---++-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,71,331,ESPOSA,,F,solo un instante de mí.,8,0,OUiAeeI,i,mi,++-+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,72,332,REY,,X,"Alma hermosa, está segura",8,0,AeOeAeUa,ua,guɾa,+-+-+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,72,333,REY,,X,que el amor de tu hermosura,8,0,eaOeeoUa,ua,suɾa,--+---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,72,334,REY,,X,jamás me aparta de ti.,8,0,aAaAaeI,i,ti,-+-+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,73,335,ESPOSA,,F,Eres tú mí solo bien.,8,0,EeUIOoE,e,bjen,+-+++-+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,73,336,ESPOSA,,F,"Ningún bien sin ti poseo,",8,0,iUEiioEo,eo,seo,-++---+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,73,337,ESPOSA,,F,"Esposo, que no deseo",8,0,eOoeOeEo,eo,seo,-+--+-+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,73,338,ESPOSA,,F,"que, sin ti, cielo me den.",8,0,eiiEoeE,e,den,---+--+
Lope,Auto del pan y el palo,Auto sacramental,ø,0,73,339,ESPOSA,,F,"En ti mi gloria consiste,",8,0,eiiOaoIe,ie,siste,---+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,73,340,ESPOSA,,F,en ti mi centro y descanso.,8,0,eiiEieAo,ao,kanso,---+--+-
Lope,Auto del pan y el palo,Auto sacramental,ø,0,73,341,ESPOSA,,F,"Eres dulce, tierno, manso;",8,0,EeUeEoAo,ao,manso,+-+-+-+-
